time	idle	user	header
1415135326138	61.12891298989401	38.87108701010599	0.0
1415135340580	58.51970273072935	4.144732816860262	37.33556445241039
1415135355541	61.78070022499522	13.246842006426292	24.972457768578487
1415135370595	61.45362109188819	1.0603900715522698	37.48598883655954
1415135385500	61.41137892003462	1.0418131468209424	37.546807933144436
1415135400508	60.15304000665391	2.3985866449358966	37.44837334841019
1415135415579	60.54894510548945	2.04632595466321	37.40472893984734
1415135430501	61.19954734062618	1.2797163928143789	37.52073626655944
1415135445547	61.64169554342316	0.7992592438335819	37.55904521274326
1415135460501	61.36350406240385	1.1216087279309548	37.5148872096652
1415135475501	58.98610233733418	3.548036744352956	37.46586091831286
1415135490485	61.55602212890755	0.9756925890137893	37.46828528207866
1415135505516	61.58626492173638	0.8562728890102989	37.55746218925332
1415135520501	61.49815608990939	0.9860330992798012	37.515810810810805
1415135535532	59.15723793677204	3.4658480952408723	37.376913967987086
1415135550485	61.305046769451174	1.1892031388135322	37.505750091735294
1415135565563	61.355068942985916	1.0999974223609712	37.54493363465311
1415135580438	61.52641262369263	0.9687624463353828	37.50482492997199
1415135595469	60.93682388576374	1.49237649522005	37.57079961901621
1415135610454	59.23523329886936	3.4707593595669124	37.29400734156373
1415135625564	61.16069936148163	1.295255232468051	37.544045406050316
1415135640609	61.623990619308586	0.8801117375359908	37.49589764315542
1415135655563	61.45087373472732	13.49992380174595	25.049202463526733
1415135670501	58.531380508990274	4.186355887306661	37.282263603703065
1415135685485	61.52538276255803	0.9404491817938165	37.53416805564815
1415135700501	61.346000133217885	1.1498359211557343	37.50416394562638
1415135715532	60.9037966457547	14.057883340925283	25.038320013320014
1415135730440	60.771787204624395	1.766014649964589	37.462198145411016
1415135745526	60.25683705910748	2.349221538267571	37.39394140262495
1415135760469	61.30990601832934	1.1200340924947696	37.57005988917589
1415135775438	60.33352242391885	14.628932071407142	25.037545504674007
1415135790470	61.622670096484434	0.8623201909733496	37.515009712542216
1415135805555	58.49887957297882	4.219052147273082	37.282068279748096
1415135820563	61.754693283976735	0.6961679241570735	37.54913879186619
1415135835485	61.443366182702675	1.0231960532163598	37.533437764080965
1415135850501	61.52782981557804	0.9572028151714633	37.5149673692505
1415135865563	59.6978504742948	2.909892805134554	37.39225672057064
1415135880563	60.964850337705926	1.555957136434884	37.47919252585919
1415135895501	60.981840721010485	1.448864638921684	37.56929464006783
1415135910454	61.60106405087493	0.8798295348126075	37.51910641431246
1415135925501	61.271690795412745	1.1975314221424398	37.530777782444815
1415135940532	58.646753785521675	3.9912108597517957	37.36203535472653
1415135955454	61.451247165532884	1.0036526468247047	37.54510018764241
1415135970469	61.58511187750953	0.8965481291504815	37.518339993339985
1415135985485	61.28689600950159	1.1572976744269141	37.5558063160715
1415136000517	59.46235220908525	3.279502671404579	37.25814511951017
1415136015469	70.81499277578038	4.132500040392209	25.05250718382741
1415136030501	74.09789861980354	0.9170489783045603	24.985052401891895
1415136045422	73.94061954223734	1.0076503759912967	25.05173008177136
1415136060501	64.06703910614524	1.0825807631101512	34.850380130744604
1415136075501	59.50729987694968	3.1051646053802813	37.38753551767004
1415136090469	61.306999272216224	1.1988750374221127	37.49412569036166
1415136105532	61.699672980196205	0.7320159948440264	37.56831102495977
1415136120454	62.75533211965326	12.245643183270701	24.999024697076038
1415136135454	71.50348484343215	3.5607850444482594	24.935730112119593
1415136150454	74.16567988125219	13.315978793938719	12.518341324809093
1415136165469	74.12024011287642	0.8672598871235842	25.0125
1415136180454	63.37055465876753	0.7778003629208285	35.85164497831164
1415136195485	60.35160960356599	2.208213373392745	37.440177023041265
1415136210454	60.17983782927907	2.523197583928436	37.29696458679249
1415136225485	61.429654373849374	1.0778106229105546	37.49253500324007
1415136240532	61.490491633804936	0.9653559849674878	37.544152381227576
1415136255469	61.61244389671165	0.8825994353357984	37.50495666795255
1415136270548	59.25116901022417	3.33415188748441	37.41467910229142
1415136285547	61.45968098692063	1.0478048060710279	37.49251420700834
1415136300470	61.194291730026904	1.2748783363318879	37.53082993364121
1415136315540	61.802999459931044	0.6853491399000262	37.51165140016893
1415136330485	59.7068346970542	2.794082094279183	37.49908320866662
1415136345547	60.83148244017301	1.7281979328990857	37.4403196269279
1415136360485	61.41319763076667	1.0426108456821694	37.54419152355116
1415136375579	60.57688292817357	1.9188102832570237	37.50430678856941
1415136390501	61.574001241978884	0.8817424920158743	37.54425626600524
1415136405578	59.036244850401566	3.573072853350091	37.39068229624834
1415136420501	61.24339726392615	1.2007163942113408	37.55588634186251
1415136435501	61.544805524779036	0.9610148765677309	37.49417959865323
1415136450485	61.15133291898339	1.3036261484663285	37.54504093255028
1415136465579	59.53276202596501	3.0407659673133125	37.426472006721674
1415136480469	61.66676381683585	25.787311777386527	12.545924405777626
1415136495438	73.971070620738	0.9398199948620025	25.089109384399993
1415136510423	74.05117751731397	0.9246650456342849	25.02415743705174
1415136525453	73.5973597359736	1.4017611240305072	25.000879139995895
1415136540485	62.403678743096116	2.7789614203904804	34.817359836513404
1415136555517	61.42877441679692	1.052805555798372	37.51842002740471
1415136570500	61.46343092879929	0.9907188739543571	37.54585019724635
1415136585570	61.65589110309638	0.8316254392228686	37.51248345768075
1415136600453	59.400220178626114	15.716406214178289	24.883373607195598
1415136615547	61.481072581589466	1.017973061075395	37.50095435733514
1415136630517	61.46872242295076	0.9870729430278189	37.54420463402142
1415136645485	61.537756750903725	0.9430641418183328	37.51917910727794
1415136660563	59.974691764000696	2.5467353319063832	37.47857290409292
1415136675454	59.78683218650935	2.774767878026381	37.43839993546427
1415136690563	61.48069565798486	0.9736152935451301	37.54568904847001
1415136705469	61.461271560869676	1.0747934339906564	37.46393500513967
1415136720470	61.524992704381546	0.9041801778773788	37.570827117741075
1415136735477	58.85530417965688	3.7604760113357187	37.3842198090074
1415136750438	61.308801277041525	1.1686675745418071	37.52253114841667
1415136765563	61.42382866129154	1.071845361655214	37.50432597705325
1415136780595	60.89046526184019	1.537061807535565	37.572472930624244
1415136795532	58.64933338871122	3.937684266608777	37.41298234468
1415136810485	60.74800592809685	1.7069757366749911	37.54501833522816
1415136825547	56.47872979831708	6.027840304556513	37.493429897126404
1415136840516	55.44616307254054	7.025484792650261	37.5283521348092
1415136855548	57.33002597056669	5.178270929601105	37.49170309983221
1415136870485	59.11548892697292	3.5477483396582628	37.336762733368815
1415136885516	61.45257461627111	1.0407133841400196	37.50671199958887
1415136900548	61.23689535435628	1.233106058618688	37.529998587025034
1415136915531	61.22756861731832	13.758310945795397	25.014120436886284
1415136930485	58.82714664406385	3.7864316470720354	37.38642170886411
1415136945486	61.496647489583424	1.012526129072235	37.49082638134434
1415136960469	61.57927512766223	13.355697382714666	25.065027489623105
1415136975594	60.459151705528036	2.0498343743187775	37.491013920153186
1415136990516	60.79909567703701	1.6691284779583597	37.53177584500463
1415137005439	59.532681454806145	3.2379517527921706	37.229366792401684
1415137020485	61.449084639602866	13.510144019090152	25.040771341306982
1415137035485	61.53878231859883	0.9562176814011707	37.505
1415137050454	61.46658880453825	0.990020276932448	37.543390918529305
1415137065516	58.12509352087386	4.563093631791588	37.31181284733455
1415137080462	61.458489403852234	0.9545250055601713	37.586985590587595
1415137095594	53.21723951622958	9.331440479729586	37.45132000404083
1415137110594	49.034107050350094	13.409157602091689	37.55673534755822
1415137125532	47.182471300250576	15.405501896652943	37.41202680309648
1415137140500	48.26910733785124	14.19856380201729	37.53232886013147
1415137155601	49.325600552499985	13.174399447500015	37.5
1415137170562	49.1803962113127	13.307097118463183	37.51250667022412
1415137185530	49.18757138450508	13.304954493088779	37.507474122406144
1415137200506	46.54812324743512	16.06783959656601	37.38403715599887
1415137215468	49.036577536540015	13.455114133435288	37.5083083300247
1415137230577	49.16135050052468	13.282109410583502	37.55654008889182
1415137245515	50.70339046728504	24.258236909606996	25.038372623107964
1415137260530	50.013711493555604	15.626288506444396	34.36
1415137275444	49.01893832136849	13.467730212706954	37.51333146592456
1415137290530	49.27867376040294	13.186328336996112	37.53499790260095
1415137305522	49.30501769727254	13.167494241067025	37.527488061660435
1415137320499	48.93900751779434	13.565163485836436	37.49582899636923
1415137335546	47.047417738794664	15.60306547097175	37.34951679023359
1415137350546	49.15779589326819	13.323855303980288	37.518348802751525
1415137365468	49.17782122624956	13.330700302859775	37.49147847089066
1415137380453	59.4916468177957	15.418263308561308	25.090089873642995
1415137395468	59.04800160674834	28.484267029083576	12.467731364168083
1415137410468	61.95794570751041	13.01622004087373	25.02583425161586
1415137425468	61.52155086270069	13.453982917484602	25.024466219814705
1415137440530	61.672086471665146	13.302125857815902	25.02578767051895
1415137455459	61.05781652400757	13.943857956903347	24.998325519089082
1415137470485	59.58723421961469	15.520856626763976	24.89190915362133
1415137485501	61.41777313640658	13.569765907921191	25.01246095567223
1415137500501	53.87080579031044	13.148221913234899	32.98097229645466
1415137515532	49.22404663225397	13.230091961386798	37.54586140635923
1415137530500	46.780798591210015	15.871225363989375	37.34797604480061
1415137545539	49.33757463214782	13.161594085023864	37.500831282828315
1415137560485	48.901208837015425	13.574660405108887	37.52413075787569
1415137575516	48.21775491315985	14.22560830906356	37.55663677777659
1415137590501	47.32244714424895	15.225116532909531	37.45243632284152
1415137605517	48.31347972776935	14.208242743029757	37.478277529200895
1415137620500	48.92870599070624	13.537765954412535	37.533528054881224
1415137635570	49.454851364745664	13.045108828615227	37.50003980663911
1415137650546	49.271265862891255	13.215393688869682	37.51334044823906
1415137665470	46.14462944010384	16.537052949823092	37.318317610073066
1415137680571	47.42707691282547	27.54707596871135	25.02584711846318
1415137695485	49.03680827977631	13.465839519844558	37.49735220037913
1415137710531	49.12958736610638	13.363621654287911	37.50679097960571
1415137725563	46.58645565512594	15.96255307425485	37.45099127061921
1415137740454	50.69469332644335	24.28055692214874	25.02474975140791
1415137755485	61.58421937137057	13.300075419284408	25.11570520934502
1415137770454	61.779028876433586	13.247693015476361	24.973278108090053
1415137785439	61.438545624208494	13.523974344144808	25.037480031646698
1415137800453	59.373803618689344	15.7410650594333	24.885131321877356
1415137815439	61.60883940903194	13.368619065784436	25.022541525183627
1415137830454	61.85524126455907	13.13143163276515	25.01332710267578
1415137845531	61.759160042197244	13.18934708401995	25.051492873782806
1415137860470	52.33876004496815	15.50516369095049	32.15607626408136
1415137875508	49.26011618423024	13.2406884029484	37.49919541282136
1415137890470	49.219994163505234	13.242450033341974	37.53755580315279
1415137905477	49.362807976144865	13.124711992791887	37.51248003106325
1415137920607	48.286282769586826	26.720775536966165	24.99294169344701
1415137935500	47.754407335408025	14.72409439822389	37.521498266368084
1415137950492	49.234084687518205	13.25092053120131	37.514994781280485
1415137965485	49.22635242276043	13.224458846085646	37.549188731153926
1415137980470	48.99251247920133	13.491613426140937	37.51587409465773
1415137995540	46.83491552829198	15.846904127165509	37.31818034454251
1415138010422	49.28586317588694	13.201617637696522	37.51251918641654
1415138025501	49.023937078726576	13.419424813458967	37.55663810781446
1415138040579	49.259802614030406	13.235099302398638	37.50509808357096
1415138055516	47.32816158518802	15.216349394129153	37.455489020682826
1415138070516	48.41573192768576	14.092575546455052	37.491692525859186
1415138085532	49.14060416110963	13.315276233136508	37.54411960575386
1415138100454	49.059572873735476	13.47573531559759	37.464691810666935
1415138115469	49.22529103705928	25.723917362869688	25.050791600071033
1415138130454	46.27080319882953	16.421915353055688	37.30728144811478
1415138145516	49.22757551251803	13.210804636052643	37.56161985142933
1415138160501	49.20623021822422	13.290456293927583	37.503313487848196
1415138175547	49.180177475313585	13.234967188370447	37.58485533631597
1415138190561	45.171088776941396	17.463901073587515	37.36501014947109
1415138205470	49.23767115848921	13.235575076491372	37.526753765019414
1415138220539	49.215064766516086	13.285764695992206	37.49917053749171
1415138235501	49.20580600465749	13.259102534758377	37.535091460584134
1415138250579	48.61433118108012	13.891452118903665	37.49421670001622
1415138265625	46.94318049235795	15.693086530702637	37.36373297693941
1415138280470	49.13521946986826	25.85320108547711	25.01157944465463
1415138295555	49.31199920038648	13.160523961274556	37.52747683833896
1415138310516	49.205819819068665	13.272510367340871	37.521669813590464
1415138325594	46.49921297877125	16.007738917703335	37.49304810352542
1415138340454	48.95887124985424	13.536423849719363	37.5047049004264
1415138355532	49.25938281901585	25.66303583640689	25.07758134457726
1415138370548	49.20765778144179	13.299835557664501	37.49250666089371
1415138385547	47.915209644653146	14.66727543033143	37.417514925015425
1415138400594	47.97853547978536	14.532930008285412	37.48853451192923
1415138415485	47.66380079555025	14.77942916510608	37.55677003934367
1415138430485	49.28635667177404	13.220316211371944	37.49332711685402
1415138445485	49.22000717043114	13.209146148664786	37.570846680904076
1415138460532	46.70138888888889	15.845843965063338	37.45276714604777
1415138475421	60.22085152200586	14.685961053489997	25.093187424504144
1415138490485	61.770348497739526	13.19466217811538	25.034989324145094
1415138505470	61.63064126059632	13.370218797658296	24.999139941745383
1415138520508	59.95389947432135	15.16412699020422	24.881973535474433
1415138535563	60.89341561721272	14.119785799908161	24.98679858287912
1415138550454	61.78915807745654	13.226017331795557	24.984824590747902
1415138565423	61.72520445848721	13.260684012659333	25.014111528853455
1415138580501	54.86762490532746	13.183175341034971	31.94919975363757
1415138595531	46.71212373191418	15.845293018002565	37.44258325008325
1415138610501	49.16893698917744	13.27774301263213	37.55331999819043
1415138625485	48.93998382672925	13.539193965137777	37.52082220813298
1415138640610	49.18902266406888	13.26591611236313	37.54506122356799
1415138655477	46.666832950879645	15.912186689235071	37.420980359885284
1415138670516	49.19246579340131	13.270756342234584	37.536777864364105
1415138685501	49.19030024632182	13.290673289225154	37.51902646445303
1415138700422	51.55478034450528	23.366695474438878	25.07852418105584
1415138715486	61.07496204347898	26.379961480523487	12.54507647599753
1415138730500	59.588052177831926	15.45099357251997	24.960954249648104
1415138745507	61.909313032927216	13.104014081086245	24.98667288598654
1415138760517	61.76213725473887	13.214543403532833	25.0233193417283
1415138775500	61.73246709978344	13.254212026395713	25.013320873820845
1415138790523	57.86031301097875	17.191116418902872	24.948570570118378
1415138805563	61.37609993385745	13.61473534866688	25.009164717475667
1415138820501	54.80295464176215	13.226183822537322	31.97086153570053
1415138835501	49.312609093175965	13.181555795594399	37.505835111229636
1415138850469	47.44716990558025	15.070389709861601	37.482440384558146
1415138865438	47.751231260260504	14.799762166487824	37.44900657325167
1415138880470	49.32448190844273	13.143058509803886	37.532459581753386
1415138895430	49.34374895899264	13.132100768902312	37.52415027210505
1415138910438	49.41384428102123	13.085322774352932	37.50083294462584
1415138925485	46.25391431807582	16.293268770084595	37.452816911839584
1415138940547	49.07014899269611	13.384881183719862	37.544969823584026
1415138955438	49.160907370509626	13.33601804655936	37.50307458293101
1415138970486	49.28493490700406	13.172587123228865	37.54247796976708
1415138985469	47.190823913840816	15.392659089618157	37.41651699654103
1415139000501	48.85182841537335	26.110684015811167	25.037487568815486
1415139015469	49.21217479793472	13.256248319113212	37.531576882952066
1415139030563	49.24384534935839	13.238652561390218	37.517502089251394
1415139045516	49.05376362070263	13.426999473686145	37.51923690561122
1415139060548	47.700163262586216	27.327243579139655	24.97259315827413
1415139075423	60.84771374424992	14.114100381326658	25.03818587442342
1415139090453	61.87155017623196	13.088497261360384	25.039952562407652
1415139105470	61.647789061585044	13.367180251386685	24.98503068702827
1415139120446	59.45331995788391	15.663603304719498	24.88307673739659
1415139135563	61.731713017060066	13.256628716142991	25.011658266796942
1415139150485	61.52908263393043	13.446670530248092	25.02424683582148
1415139165501	61.84881087202718	13.153703909447174	24.997485218525647
1415139180563	55.050869381358666	13.617529127028885	31.33160149161245
1415139195593	47.08161479815023	15.554069516646024	37.36431568520375
1415139210437	49.12216380165152	13.345357637283257	37.532478561065226
1415139225530	49.03148910633616	13.460925453582362	37.50758544008148
1415139240459	49.23413931251614	25.75251934934764	25.013341338136218
1415139255421	46.78271448570096	15.760810121296643	37.4564753930024
1415139270468	49.31075554519028	13.20989954497356	37.47934490983616
1415139285546	49.16872126341041	13.313747430263106	37.51753130632648
1415139300562	48.84269681658245	13.65393255653067	37.50337062688688
1415139315562	47.99913422075706	14.53253244590961	37.468333333333334
1415139330468	48.09554766548316	14.371008365937712	37.53344396857913
1415139345483	49.18757755698617	13.320746896929649	37.49167554608418
1415139360484	48.999650169084944	13.443743544287464	37.55660628662759
1415139375499	49.15494484420468	13.364197210036671	37.48085794575865
1415139390452	44.462366038394705	18.125564615610912	37.41206934599438
1415139405578	49.23719836179068	13.244384619309692	37.518417018899626
1415139420483	48.994205022314	13.422341697330907	37.583453280355094
1415139435421	49.22736019592979	25.746734584899524	25.025905219170685
1415139450468	47.13431493387521	15.440456489598517	37.42522857652627
1415139465406	48.992712887778474	13.594278072400044	37.41300903982148
1415139480546	49.3371243704766	13.141051662297997	37.5218239672254
1415139495593	48.7139549217878	13.755246095856734	37.53079898235546
1415139510436	48.652909382089945	13.790192909099112	37.55689770881094
1415139525562	46.74328864641895	15.80325919753136	37.45345215604969
1415139540480	48.88291184038505	13.561915410159543	37.55517274945541
1415139555456	49.20789605197402	13.266256829562806	37.525847118463176
1415139570437	49.1420424226254	13.345462255791112	37.512495321583486
1415139585593	46.58646541632419	16.021451946787913	37.3920826368879
1415139600530	49.218338750511776	25.72983212945023	25.051829120037993
1415139615553	43.172184051634396	19.31614045042687	37.51167549793873
1415139630499	43.16044813444033	19.342061794359836	37.497490071199834
1415139645546	41.71007918110289	20.786549278623312	37.5033715402738
1415139660593	46.796933588867596	15.762027874661435	37.44103853647097
1415139675499	49.055690476786594	25.944335629101257	24.99997389411215
1415139690484	49.21958377801494	13.277950200201659	37.5024660217834
1415139705546	49.16195998067343	13.292267831812723	37.54577218751385
1415139720499	46.782818412408	15.815071866019963	37.40210972157204
1415139735452	61.46095717884131	1.061653048076792	37.477389773081896
1415139750499	61.84403753453525	0.6260030064349493	37.5299594590298
1415139765484	61.483929964680314	0.997717125549265	37.51835290977042
