time	idle	user	header
1415170201756	0.0	100.0	0.0
1415170216245	0.0	25.670302001075413	74.32969799892459
1415170231245	0.0	2.240325541495224	97.75967445850478
1415170246215	0.0	0.2588510354041347	99.74114896459587
1415170261214	0.0	0.4400293352890259	99.55997066471097
1415170276215	0.0	0.26831544563697207	99.73168455436303
1415170291215	0.0	0.3149999999999977	99.685
1415170306215	0.0	0.34166666666666856	99.65833333333333
1415170321215	0.0	0.3674999999999926	99.63250000000001
1415170336214	0.0	0.36085739049271126	99.63914260950729
1415170351215	0.0	0.25581627891475023	99.74418372108525
1415170366215	0.0	0.2783333333333644	99.72166666666664
1415170381215	0.0	0.67916666666666	99.32083333333334
1415170396215	0.0	12.730833333333337	87.26916666666666
1415170411214	0.0	0.347523168211211	99.65247683178879
1415170426215	0.0	0.3224785014332383	99.67752149856676
1415170441215	0.0	0.40500000000000114	99.595
1415170456215	0.0	12.835000000000008	87.16499999999999
1415170471215	0.0	0.26333333333336384	99.73666666666664
1415170486214	0.0	0.3741916127741831	99.62580838722582
1415170501215	0.0	0.3999733351109853	99.60002666488901
1415170516215	0.0	12.86	87.14
1415170531215	0.0	0.4975000000000023	99.5025
1415170546215	0.0	0.2116666666666731	99.78833333333333
1415170561214	0.0	25.609207280485364	74.39079271951464
1415170576215	2.4304514409461935	10.187874004024124	87.38167455502968
1415170591215	0.0	0.3541666666666714	99.64583333333333
1415170606215	0.0	1.1483333333333405	98.85166666666666
1415170621215	0.0	0.3541666666666714	99.64583333333333
1415170636214	0.0	25.050836722448167	74.94916327755183
1415170651215	0.0	12.813312445836956	87.18668755416304
1415170666215	0.0	0.35583333333335077	99.64416666666665
1415170681215	0.0	7.3091666666666555	92.69083333333334
1415170696215	0.0	4.8658333333333275	95.13416666666667
1415170711214	0.0	0.2425161677445118	99.75748383225549
1415170726215	0.0	0.2833144457036241	99.71668555429638
1415170741215	0.0	0.43166666666667197	99.56833333333333
1415170756215	0.0	0.25166666666666515	99.74833333333333
1415170771215	0.0	0.35250000000000625	99.6475
1415170786214	0.0	0.25751716781117295	99.74248283218883
1415170801215	0.0	0.3874741683887919	99.61252583161121
1415170816215	0.0	0.39333333333333087	99.60666666666667
1415170831215	1.713957342616575	11.61520932405007	86.67083333333335
1415170846215	0.0	0.41916666666666913	99.58083333333333
1415170861214	0.0	0.3350223348223267	99.66497766517767
1415170876215	0.0	0.2824811679221284	99.71751883207787
1415170891215	0.0	12.913333333333327	87.08666666666667
1415170906215	0.0	0.3149999999999977	99.685
1415170921215	0.0	0.5350000000000108	99.46499999999999
1415170936214	0.0	0.21751450096671476	99.78248549903329
1415170951215	0.0	12.814979001399905	87.1850209986001
1415170966215	0.0	0.4583333333333428	99.54166666666666
1415170981216	0.0	0.3341443903739787	99.66585560962602
1415170996219	0.0	37.57415183629941	62.42584816370059
1415171011220	0.0	0.42663822411842034	99.57336177588158
1415171026219	0.0	0.2441829455297011	99.7558170544703
1415171041219	0.0	0.8491666666666617	99.15083333333334
1415171056219	0.0	2.30416666666666	97.69583333333334
1415171071220	0.0	26.42490500633292	73.57509499366708
1415171086219	0.0	0.39919327955198014	99.60080672044802
1415171101219	0.0	1.4708333333333314	98.52916666666667
1415171116219	0.0	2.3950000000000102	97.60499999999999
1415171131205	0.0	0.581605421482152	99.41839457851785
1415171146234	0.0	6.478304729729231	93.52169527027077
1415171161250	0.0	14.040759251618411	85.95924074838159
1415171176219	0.0	12.498329881755637	87.50167011824436
1415171191235	0.0	12.65249999999999	87.34750000000001
1415171206219	0.0	12.782499999999999	87.2175
1415171221219	0.0	12.522500000000008	87.47749999999999
1415171236220	0.0	12.579994667022191	87.42000533297781
1415171251219	0.0	12.595006333755592	87.40499366624441
1415171266219	0.0	25.04166666666667	74.95833333333333
1415171281219	0.0	12.74333333333334	87.25666666666666
1415171296216	0.0	12.608355004334186	87.39164499566581
1415171311216	0.0	14.734166666666667	85.26583333333333
1415171326217	0.0	25.319145390307312	74.68085460969269
1415171341216	0.0	12.64584305620373	87.35415694379627
1415171356216	0.0	12.627499999999998	87.3725
1415171371217	0.0	12.775814945670277	87.22418505432972
1415171386216	0.0	12.62000800053336	87.37999199946664
1415171401216	0.0	12.49666666666667	87.50333333333333
1415171416216	0.0	12.585833333333326	87.41416666666667
1415171431217	0.0	37.50083327778149	62.49916672221851
1415171446216	0.0	12.581672111474106	87.4183278885259
1415171461216	0.0	12.509166666666687	87.49083333333331
1415171476217	0.0	12.632491167255537	87.36750883274446
1415171491216	0.0	12.47749849989998	87.52250150010002
1415171506216	0.0	37.546666666666674	62.453333333333326
1415171521217	0.0	12.529164722351837	87.47083527764816
1415171536216	0.0	12.634175611707448	87.36582438829255
1415171551216	0.0	12.925000000000011	87.07499999999999
1415171566216	0.0	12.626666666666665	87.37333333333333
1415171581217	0.0	12.540830611292577	87.45916938870742
1415171596216	0.0	12.64584305620376	87.35415694379624
1415171611216	0.0	19.230833333333337	80.76916666666666
1415171626217	0.0	18.82041197253517	81.17958802746483
1415171641216	0.0	12.569171278085207	87.43082872191479
1415171656216	0.0	12.521666666666675	87.47833333333332
1415171671217	0.0	25.04583027798148	74.95416972201852
1415171686216	0.0	16.975298353223536	83.02470164677646
1415171701216	0.0	30.34583333333333	69.65416666666667
1415171716216	0.0	12.549166666666679	87.45083333333332
1415171731217	0.0	12.68248783414441	87.31751216585559
1415171746216	0.0	25.075838389225964	74.92416161077404
1415171761216	0.0	12.575000000000017	87.42499999999998
1415171776217	0.0	12.54249716685554	87.45750283314446
1415171791216	0.0	12.63334222281486	87.36665777718514
1415171806216	0.0	12.483333333333348	87.51666666666665
1415171821216	0.0	12.62666666666668	87.37333333333332
1415171836248	0.0	28.417708887706226	71.58229111229377
1415171851224	0.0	18.605602297008545	81.39439770299145
1415171866217	0.0	25.215100380177418	74.78489961982258
1415171881229	0.0	12.891353583799628	87.10864641620037
1415171896244	0.0	12.778055278055277	87.22194472194472
1415171911217	0.0	14.03359380217725	85.96640619782275
1415171926231	0.0	12.721459970694042	87.27854002930596
1415171941243	0.0	12.968791633359984	87.03120836664002
1415171956217	0.0	12.941598771203417	87.05840122879658
1415171971216	0.0	12.582505500366693	87.4174944996333
1415171986216	0.0	18.360000000000014	81.63999999999999
1415172001216	0.0	30.943333333333328	69.05666666666667
1415172016232	0.0	12.597912636493746	87.40208736350625
1415172031217	0.0	12.701274607941286	87.29872539205871
1415172046216	0.0	12.489999333288878	87.51000066671112
1415172061216	0.0	12.587499999999991	87.41250000000001
1415172076216	0.0	25.002500000000012	74.99749999999999
1415172091217	0.0	12.60582627824813	87.39417372175187
1415172106216	0.0	12.489999333288864	87.51000066671114
1415172121216	0.0	25.09333333333332	74.90666666666668
1415172136217	0.0	13.712419172055206	86.2875808279448
1415172151216	0.0	12.580005333688916	87.41999466631108
1415172166216	0.0	12.497500000000002	87.5025
1415172181217	0.0	14.72401839877341	85.27598160122659
1415172196216	0.0	12.51666777785185	87.48333222214815
1415172211216	0.0	12.575000000000003	87.425
1415172226216	0.0	12.510833333333323	87.48916666666668
1415172241217	0.0	12.629991333911079	87.37000866608892
1415172256216	0.0	12.505833722248155	87.49416627775184
1415172271216	0.0	12.573333333333338	87.42666666666666
1415172286217	0.0	37.51333244450369	62.48666755549631
1415172301216	0.0	12.580838722581518	87.41916127741848
1415172316216	0.0	12.507500000000007	87.49249999999999
1415172331217	0.0	25.1508232784481	74.8491767215519
1415172346216	0.0	12.505000333355568	87.49499966664443
1415172361216	0.0	18.80083333333333	81.19916666666667
1415172376216	0.0	12.521666666666675	87.47833333333332
1415172391217	0.0	12.685820945270322	87.31417905472968
1415172406216	0.0	12.515834388959263	87.48416561104074
1415172421216	0.0	12.58583333333334	87.41416666666666
1415172436217	0.0	12.541663889074044	87.45833611092596
1415172451216	0.0	12.645843056203745	87.35415694379626
1415172466216	0.0	12.60166666666666	87.39833333333334
1415172481216	0.0	18.165000000000006	81.835
1415172496217	0.0	12.527498166788874	87.47250183321113
1415172511216	0.0	32.27881858790586	67.72118141209414
1415172526216	0.0	12.561666666666667	87.43833333333333
1415172541217	0.0	12.514999000066652	87.48500099993335
1415172556216	0.0	25.08833922261485	74.91166077738515
1415172571216	0.0	12.521666666666661	87.47833333333334
1415172586217	0.0	12.606659556029598	87.3933404439704
1415172601216	0.0	12.464997666511096	87.5350023334889
1415172616216	0.0	12.561666666666667	87.43833333333333
1415172631216	0.0	12.599999999999994	87.4
1415172646217	0.0	12.593327111525895	87.4066728884741
1415172661216	0.0	12.504166944462952	87.49583305553705
1415172676216	0.0	12.586666666666673	87.41333333333333
1415172691217	0.0	12.566662222518502	87.4333377774815
1415172706216	0.0	12.595006333755563	87.40499366624444
1415172721216	0.0	33.11583333333333	66.88416666666667
1415172736217	0.0	12.618325444970353	87.38167455502965
1415172751216	0.0	12.515834388959263	87.48416561104074
1415172766216	0.0	37.549166666666665	62.450833333333335
1415172781216	0.0	12.480833333333337	87.51916666666666
1415172796217	0.0	12.646656889540694	87.3533431104593
1415172811216	0.0	17.118641242749533	82.88135875725047
1415172826216	0.0	12.588333333333352	87.41166666666665
1415172841217	0.0	12.514165722285185	87.48583427771482
1415172856216	0.0	12.596673111540781	87.40332688845922
1415172871216	0.0	12.545847540401354	87.45415245959865
1415172886216	0.0	18.816666666666677	81.18333333333332
1415172901217	0.0	12.514165722285199	87.4858342777148
1415172916216	0.0	12.620008000533375	87.37999199946663
1415172931216	0.0	25.105833333333337	74.89416666666666
1415172946217	0.0	12.58249450036665	87.41750549963335
1415172961216	0.0	12.735849056603783	87.26415094339622
1415172976216	0.0	12.60166666666666	87.39833333333334
1415172991217	0.0	12.553329778014799	87.4466702219852
1415173006216	0.0	12.57000466697778	87.42999533302222
1415173021216	0.0	12.495847540401343	87.50415245959866
1415173036216	0.0	25.06750000000001	74.93249999999999
1415173051217	0.0	25.05916272248517	74.94083727751483
1415173066216	0.0	12.555003666911134	87.44499633308887
1415173081216	0.0	12.509999999999991	87.49000000000001
1415173096217	0.0	12.619158722751806	87.3808412772482
1415173111216	0.0	12.543336222414823	87.45666377758518
1415173126216	0.0	13.575820820820823	86.42417917917918
1415173141216	0.0	12.548333333333346	87.45166666666665
1415173156217	0.0	25.098326778214798	74.9016732217852
1415173171216	0.0	12.541669444629633	87.45833055537037
1415173186216	0.0	37.548333333333325	62.451666666666675
1415173201217	0.0	12.527498166788888	87.47250183321111
1415173216216	0.0	12.556670444696309	87.44332955530369
1415173231216	0.0	12.600833333333341	87.39916666666666
1415173246217	0.0	12.605826278248117	87.39417372175188
1415173261216	0.0	12.516667777851865	87.48333222214814
1415173276216	0.0	13.755833333333328	86.24416666666667
1415173291216	0.0	12.563333333333347	87.43666666666665
1415173306217	0.0	12.734984334377714	87.26501566562229
1415173321216	0.0	12.581672111474091	87.41832788852591
1415173336216	0.0	12.482500000000002	87.5175
1415173351217	0.0	12.593327111525923	87.40667288847408
1415173366216	0.0	25.11584105607041	74.88415894392959
1415173381216	0.0	12.911666666666662	87.08833333333334
1415173396217	0.0	12.604993000466635	87.39500699953336
1415173411216	0.0	12.686679111940805	87.3133208880592
1415173426216	0.0	12.50833333333334	87.49166666666666
1415173441216	0.0	12.62833333333333	87.37166666666667
1415173456217	0.0	25.097493500433316	74.90250649956668
1415173471216	0.0	25.127508500566705	74.8724914994333
1415173486216	0.0	12.470833333333346	87.52916666666665
1415173501217	0.0	12.619992000533301	87.3800079994667
1415173516216	0.0	12.54250283352225	87.45749716647775
1415173531216	0.0	12.627499999999998	87.3725
1415173546216	0.0	18.931666666666672	81.06833333333333
1415173561217	0.0	12.631657889474042	87.36834211052596
1415173576216	0.0	12.737515834388958	87.26248416561104
1415173591216	0.0	12.64	87.36
1415173606217	0.0	24.980834611025927	75.01916538897407
1415173621216	0.0	43.7845856390426	56.2154143609574
1415173636216	0.0	12.510000000000005	87.49
1415173651217	0.0	25.111659222718487	74.88834077728151
1415173666216	0.0	12.515834388959263	87.48416561104074
1415173681216	0.0	23.98833333333333	76.01166666666667
1415173696216	0.0	18.308333333333337	81.69166666666666
1415173711217	0.0	12.631657889474042	87.36834211052596
1415173726216	0.0	13.413394226281753	86.58660577371825
1415173741216	0.0	12.575000000000003	87.425
1415173756217	0.0	12.514999000066652	87.48500099993335
1415173771216	0.0	12.608340556037078	87.39165944396292
1415173786216	0.0	12.520833333333343	87.47916666666666
1415173801217	0.0	12.593327111525895	87.4066728884741
1415173816231	0.0	24.172448604162085	75.82755139583792
1415173831217	0.0	16.338171709857008	83.66182829014299
1415173846216	0.0	12.82835522368157	87.17164477631843
1415173861216	0.0	12.848333333333343	87.15166666666666
1415173876217	0.0	12.826644890340646	87.17335510965935
1415173891216	0.0	12.881692112807528	87.11830788719247
1415173906216	0.0	25.314166666666665	74.68583333333333
1415173921216	0.0	12.913333333333341	87.08666666666666
1415173936217	0.0	12.90580627958137	87.09419372041863
1415173951216	0.0	18.89959330622041	81.10040669377959
1415173966216	0.0	12.833333333333329	87.16666666666667
1415173981217	0.0	12.969968668755428	87.03003133124457
1415173996216	0.0	12.802520168011199	87.1974798319888
1415174011216	0.0	12.860833333333332	87.13916666666667
1415174026217	0.0	12.89164055729617	87.10835944270383
1415174041216	0.0	25.348356557103813	74.65164344289619
1415174056216	0.0	25.262500000000003	74.7375
1415174071216	0.0	25.366666666666674	74.63333333333333
1415174086217	0.0	20.6794547030198	79.3205452969802
1415174101216	0.0	25.43919594639644	74.56080405360356
1415174116216	0.0	12.87333333333332	87.12666666666668
1415174131217	0.0	12.93079037751616	87.06920962248384
1415174146216	0.0	12.880025335022353	87.11997466497765
1415174161216	0.0	12.756666666666675	87.24333333333333
1415174176217	0.0	12.814145723618424	87.18585427638158
1415174191216	0.0	25.257517167811187	74.74248283218881
1415174206216	0.0	12.886666666666656	87.11333333333334
1415174221216	0.0	13.550000000000011	86.44999999999999
1415174236217	0.0	21.00276648223452	78.99723351776548
1415174251216	0.0	22.788185879058602	77.2118141209414
1415174266216	0.0	12.989999999999995	87.01
1415174281217	0.0	12.76164922338512	87.23835077661488
1415174296216	0.0	13.023368224548307	86.9766317754517
1415174311216	0.0	12.771666666666675	87.22833333333332
1415174326216	0.0	14.171666666666667	85.82833333333333
1415174341217	0.0	12.803313112459179	87.19668688754082
1415174356216	0.0	12.866691112740853	87.13330888725915
1415174371216	0.0	12.769166666666678	87.23083333333332
1415174386217	0.0	12.93163789080728	87.06836210919272
1415174401216	0.0	12.750016667777857	87.24998333222214
1415174416216	0.0	25.08	74.92
1415174431217	0.0	12.905806279581384	87.09419372041862
1415174446216	0.0	13.376725115007659	86.62327488499234
1415174461216	0.0	12.807500000000005	87.1925
1415174476216	0.0	25.34083333333332	74.65916666666668
1415174491217	0.0	12.787480834611046	87.21251916538895
1415174506216	0.0	12.906693779585297	87.0933062204147
1415174521216	0.0	12.757500000000007	87.24249999999999
1415174536217	0.0	25.347476834877668	74.65252316512233
1415174551216	0.0	12.786685779051936	87.21331422094806
1415174566216	0.0	13.004999999999995	86.995
1415174581216	0.0	12.75500000000001	87.24499999999999
1415174596217	0.0	12.906639557362851	87.09336044263715
1415174611216	0.0	25.257517167811187	74.74248283218881
1415174626216	0.0	12.911666666666662	87.08833333333334
1415174641217	0.0	19.01539897340176	80.98460102659824
1415174656216	0.0	12.88085872391494	87.11914127608506
1415174671216	0.0	37.7675	62.2325
1415174686217	0.0	12.919138724085073	87.08086127591493
1415174701216	0.0	12.790019334622315	87.20998066537769
1415174716216	0.0	12.885000000000005	87.115
1415174731216	0.0	12.756666666666675	87.24333333333333
1415174746217	0.0	13.049963335777619	86.95003666422238
1415174761216	0.0	12.762517501166755	87.23748249883324
1415174776216	0.0	12.821666666666658	87.17833333333334
1415174791217	0.0	12.788314112392513	87.21168588760749
1415174806216	0.0	12.997533168877922	87.00246683112208
1415174821216	0.0	12.782499999999999	87.2175
1415174836217	0.0	12.91747216852211	87.08252783147789
1415174851216	0.0	25.023334888992594	74.9766651110074
1415174866216	0.0	12.912499999999994	87.0875
