time	idle	user	header
1415170086175	83.02436440677965	16.975635593220346	0.0
1415170100633	85.57816343028156	1.8924410793324924	12.529395490385944
1415170115631	57.66460434170754	29.88876601374917	12.446629644543293
1415170130605	0.0	0.6352010183460948	99.3647989816539
1415170145623	0.0	2.473391296069096	97.5266087039309
1415170160592	0.0	0.30396152047565295	99.69603847952435
1415170175592	0.0	0.4341666666666697	99.56583333333333
1415170190593	0.0	0.42413839077394755	99.57586160922605
1415170205592	0.0	0.40086005733716945	99.59913994266283
1415170220592	0.0	0.27583333333333826	99.72416666666666
1415170235593	0.0	0.5691287247516783	99.43087127524832
1415170250592	0.0	0.20501366757783046	99.79498633242217
1415170265592	0.0	0.49833333333334906	99.50166666666665
1415170280592	0.0	0.2750000000000057	99.725
1415170295593	0.0	0.4258049463369247	99.57419505366308
1415170310592	0.0	0.29501966797784007	99.70498033202216
1415170325592	0.0	12.900000000000006	87.1
1415170340593	0.0	0.2958136124258317	99.70418638757417
1415170355592	0.0	0.3350223348223125	99.66497766517769
1415170370592	0.0	0.3275000000000148	99.67249999999999
1415170385592	0.0	3.4733333333333434	96.52666666666666
1415170400609	0.0	0.2730185792989914	99.72698142070101
1415170415592	0.0	0.3320367523489409	99.66796324765106
1415170430593	0.0	0.28414772348510553	99.7158522765149
1415170445592	0.0	0.4000266684445677	99.59997333155543
1415170460592	0.0	0.30166666666669073	99.69833333333331
1415170475592	0.0	0.355000000000004	99.645
1415170490593	0.0	0.3224785014332383	99.67752149856676
1415170505592	0.0	0.4000266684445677	99.59997333155543
1415170520592	0.0	0.8075000000000045	99.1925
1415170535593	0.0	0.47913472435172366	99.52086527564828
1415170550592	0.0	75.24668311220748	24.753316887792522
1415170565592	0.0	12.64	87.36
1415170580593	0.0	0.984101059929344	99.01589894007066
1415170595592	0.0	0.4000266684445677	99.59997333155543
1415170610592	0.0	0.26333333333334963	99.73666666666665
1415170625592	0.0	0.3925000000000125	99.60749999999999
1415170640593	0.0	1.1799213385774436	98.82007866142256
1415170655592	0.0	0.46419761317422115	99.53580238682578
1415170671585	0.0	9.676108297380097	90.3238917026199
1415170685594	0.0	1.1430152045113857	98.85698479548861
1415170700601	2.4038381448966333	10.367701803127616	87.22846005197574
1415170715592	0.0	0.5028016810086058	99.4971983189914
1415170730593	0.0	0.6074595026998253	99.39254049730017
1415170745592	0.0	0.7117141142742867	99.28828588572571
1415170760592	0.0	0.48416666666666686	99.51583333333333
1415170775592	0.0	0.5500000000000114	99.44999999999999
1415170790593	0.0	0.5157989467368935	99.4842010532631
1415170805592	0.0	0.5950396693112907	99.40496033068871
1415170820592	0.0	0.4450000000000074	99.55499999999999
1415170835593	0.0	0.6341243917072177	99.36587560829278
1415170850592	0.0	0.5433695579705358	99.45663044202946
1415170865592	0.0	0.6008333333333411	99.39916666666666
1415170880593	0.0	0.5316312245850412	99.46836877541496
1415170895592	0.0	0.542536169077934	99.45746383092207
1415170910592	0.0	0.534166666666664	99.46583333333334
1415170925592	0.0	0.6408333333333474	99.35916666666665
1415170940593	0.0	0.46580227984800615	99.534197720152
1415170955592	0.0	0.5825388359223922	99.41746116407761
1415170970592	0.0	0.5483333333333462	99.45166666666665
1415170985593	0.0	75.47163522431838	24.52836477568162
1415171000592	0.0	12.854190279351954	87.14580972064805
1415171015592	0.0	0.4583333333333428	99.54166666666666
1415171030593	0.0	0.5557962802480034	99.444203719752
1415171045592	0.0	2.2709847323154833	97.72901526768452
1415171060592	0.0	1.9916666666666742	98.00833333333333
1415171075592	0.0	0.744166666666672	99.25583333333333
1415171090593	0.0	7.1345243650423384	92.86547563495766
1415171105592	0.0	14.28595239682646	85.71404760317354
1415171120592	0.0	12.872500000000002	87.1275
1415171135593	0.0	12.864975668288764	87.13502433171124
1415171150592	0.0	25.128341889459307	74.8716581105407
1415171165592	0.0	12.833333333333329	87.16666666666667
1415171180592	0.0	12.861666666666665	87.13833333333334
1415171195593	0.0	12.759982667822129	87.24001733217787
1415171210592	0.0	12.869191279418615	87.13080872058138
1415171225592	0.0	12.96416666666667	87.03583333333333
1415171240593	0.0	14.101559896006947	85.89844010399305
1415171255592	0.0	12.815854390292685	87.18414560970731
1415171270592	0.0	12.84750000000001	87.15249999999999
1415171285593	0.0	12.788314112392513	87.21168588760749
1415171300592	0.0	12.867524501633454	87.13247549836655
1415171315592	0.0	12.769166666666678	87.23083333333332
1415171330592	0.0	12.808333333333337	87.19166666666666
1415171345593	0.0	12.826644890340631	87.17335510965937
1415171360592	0.0	12.855857057137143	87.14414294286286
1415171375592	0.0	12.76833333333333	87.23166666666667
1415171390593	0.0	12.879974668355445	87.12002533164456
1415171405592	0.0	50.32335489032602	49.67664510967398
1415171420592	0.0	37.69166666666667	62.30833333333333
1415171435593	0.0	12.851643223785075	87.14835677621492
1415171450592	0.0	13.102540169344636	86.89745983065536
1415171465592	0.0	13.326666666666668	86.67333333333333
1415171480592	0.0	12.9525	87.0475
1415171495593	0.0	12.722485167655478	87.27751483234452
1415171510592	0.0	12.830022001466759	87.16997799853324
1415171525592	0.0	12.792500000000004	87.2075
1415171540593	0.0	12.830811279248039	87.16918872075196
1415171555592	0.0	13.996766451096732	86.00323354890327
1415171570592	0.0	17.77583333333334	82.22416666666666
1415171585592	0.0	18.227500000000006	81.7725
1415171600593	0.0	25.42497166855543	74.57502833144457
